"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
3,5,14,24,24,25,20,21,19,4
4,3,6,12,12,12,10,8,8,2
0,0,2,1,1,0,1,1,2,0
3,5,14,76,75,73,64,58,51,3
0,4,11,116,112,99,81,64,53,1
6,5,10,36,34,31,23,19,16,4
2,5,10,40,41,39,29,23,18,2
3,4,6,16,16,16,12,11,8,3
2,3,6,15,14,13,10,9,7,2
5,3,13,21,22,20,21,17,18,3
3,4,13,25,23,23,22,20,18,2
1,2,5,10,11,11,9,8,8,1
0,0,1,1,2,1,2,0,2,0
0,4,14,77,77,71,65,56,50,1
2,3,14,116,110,100,81,65,56,0
6,6,10,34,33,32,25,19,16,5
3,3,7,39,42,38,29,24,21,1
3,3,7,17,17,16,12,10,10,2
4,3,8,15,14,14,10,8,7,3
6,5,12,22,22,22,21,18,18,6
3,6,13,23,26,23,23,21,20,3
2,4,5,11,11,10,9,11,7,3
0,0,2,2,1,1,1,1,1,0
1,3,13,76,79,71,64,57,50,1
1,4,12,117,111,99,81,64,53,0
6,6,10,34,32,30,23,19,14,2
2,4,7,40,41,37,30,24,21,1
5,4,8,18,19,14,12,11,10,3
3,2,7,15,14,14,10,10,8,1
5,7,14,22,21,21,21,18,17,3
2,4,12,23,25,23,21,20,19,3
1,2,6,12,11,10,10,8,11,2
2,0,4,2,2,2,2,1,1,0
0,4,14,76,76,74,65,57,52,1
3,2,12,116,111,100,80,64,54,2
5,6,9,35,33,31,24,20,16,3
1,4,11,42,43,39,28,24,19,1
1,4,9,17,18,15,11,10,8,3
1,4,5,14,14,13,11,9,8,3
5,4,13,21,20,20,20,19,17,3
2,4,13,25,25,24,22,20,19,4
2,3,8,13,12,10,9,8,7,2
0,0,2,0,0,2,2,3,2,0
1,4,12,76,76,72,65,58,51,3
1,0,11,117,112,100,81,65,53,0
5,5,12,34,32,30,23,19,17,3
3,4,11,40,40,38,28,21,20,4
4,3,7,17,17,16,13,10,9,1
1,3,8,14,15,13,10,10,7,2
8,4,12,21,21,21,19,19,18,3
5,4,16,24,24,23,21,20,18,3
3,2,6,12,11,11,9,9,8,2
0,0,2,1,1,1,1,0,1,0
3,3,12,75,76,73,65,57,51,1
0,1,12,116,112,101,80,65,54,0
6,7,11,34,34,31,23,19,14,3
2,4,8,41,41,38,29,24,20,3
4,3,7,19,18,19,12,11,8,2
1,4,8,15,14,15,11,8,6,2
6,5,12,22,21,21,19,18,18,3
1,4,15,24,24,22,21,21,17,3
1,4,6,10,11,10,10,9,9,3
0,0,2,2,2,2,1,2,1,0
0,3,14,76,76,71,65,58,51,0
1,2,11,115,111,100,80,63,53,2
5,5,10,33,34,31,24,18,16,3
1,3,10,41,41,38,29,24,19,1
4,4,9,18,17,16,14,8,9,3
3,3,8,14,16,14,11,9,8,3
7,3,13,22,21,23,20,19,18,3
1,5,12,24,24,23,22,21,17,2
2,3,5,9,11,11,9,9,7,3
0,0,2,1,2,3,0,1,2,0
1,3,14,78,78,73,65,59,52,1
2,3,12,115,112,100,81,64,52,0
4,5,10,34,35,32,22,19,17,4
2,2,9,42,41,39,28,24,20,2
2,5,9,17,17,17,13,10,7,2
3,3,7,13,15,14,10,9,8,3
4,5,13,22,21,22,22,18,19,3
1,4,12,25,25,24,21,20,18,3
2,2,5,11,10,11,10,8,7,2
0,0,3,1,2,1,2,1,1,0
2,5,13,76,76,72,65,57,50,1
0,3,9,117,111,100,81,66,55,2
5,5,10,35,33,31,23,20,16,3
3,3,10,40,43,39,29,23,18,2
3,5,7,17,17,16,13,11,9,4
2,2,6,16,14,13,9,9,8,1
6,5,13,22,23,21,19,19,18,3
4,5,13,25,24,25,21,19,18,2
1,2,5,9,11,12,9,9,9,3
0,0,1,1,1,2,0,3,1,0
1,3,13,76,76,72,65,57,51,1
0,2,12,117,112,100,80,63,53,2
5,6,10,35,35,32,24,20,17,6
2,2,10,39,41,38,30,25,20,2
3,4,7,17,18,15,13,10,7,2
2,4,7,14,15,14,10,8,8,3
5,6,12,22,21,21,19,18,17,3
2,5,14,25,23,23,23,19,17,1
3,3,6,10,10,9,9,8,8,3
0,0,1,1,0,1,0,1,1,0
3,4,13,77,75,73,65,58,50,2
1,3,11,115,111,100,79,64,52,0
7,6,10,33,32,32,23,18,16,4
2,3,9,42,39,38,28,24,20,2
3,4,8,18,16,15,13,11,8,1
2,3,8,14,13,14,10,10,7,3
5,5,13,22,21,21,19,18,18,4
2,5,12,23,23,25,22,20,19,4
2,2,6,12,11,11,10,10,8,0
0,0,3,1,2,2,1,1,1,0
0,3,14,76,76,72,65,56,50,1
1,4,12,116,111,99,80,64,54,1
7,5,10,35,35,31,24,20,15,2
2,3,10,41,40,38,30,23,20,3
3,5,9,18,18,15,12,10,9,3
3,3,6,14,15,13,11,9,8,1
8,6,13,21,21,21,18,20,17,3
2,5,13,24,24,24,22,20,18,4
2,2,5,10,11,11,9,9,9,3
0,0,3,2,2,3,2,3,3,0
2,4,14,75,78,72,66,57,50,1
0,3,11,117,111,101,79,64,52,2
5,5,9,33,33,30,23,20,17,4
2,2,11,38,40,38,28,25,19,1
3,5,8,17,16,17,13,10,8,2
3,3,8,13,14,14,10,9,6,2
4,7,14,21,21,21,19,18,17,5
2,5,13,25,24,22,22,20,19,4
3,2,5,10,11,11,12,9,8,1
0,0,2,1,1,1,2,1,1,0
1,5,14,76,76,73,65,57,52,3
1,4,11,115,111,99,80,65,56,0
5,5,10,34,33,31,23,19,15,3
1,3,9,40,42,39,28,23,19,3
4,4,8,16,17,17,11,9,9,2
2,3,5,14,14,13,11,10,7,2
5,4,13,22,21,21,20,19,16,3
2,3,14,24,25,24,23,20,18,3
1,2,6,11,11,10,9,9,9,2
0,0,1,3,2,1,1,1,2,0
0,4,12,76,76,72,66,59,52,2
1,1,13,116,112,100,82,63,53,2
4,6,9,34,34,32,23,18,17,5
3,5,9,40,41,38,30,24,19,1
2,3,8,17,18,16,13,10,9,4
0,2,7,14,13,13,10,11,6,2
5,5,12,21,22,20,19,19,17,3
2,2,13,23,24,24,21,21,18,2
4,3,7,12,12,10,9,9,8,3
0,0,1,2,3,2,2,2,2,0
3,4,14,76,76,72,66,59,50,1
1,0,12,116,111,101,79,64,53,2
4,6,10,35,34,31,24,19,15,4
3,4,9,40,41,37,28,25,19,1
5,4,10,18,17,17,13,9,7,4
1,3,6,14,13,14,10,9,7,2
4,5,12,21,21,21,21,18,17,4
2,4,12,23,24,24,21,20,19,3
3,1,6,10,12,9,9,10,8,1
0,0,2,1,2,1,1,1,0,0
0,5,12,76,78,72,65,56,52,3
0,2,12,115,113,100,81,66,54,0
7,5,10,33,33,31,24,20,16,4
1,3,9,40,41,38,29,23,18,2
2,5,8,16,18,16,12,10,8,2
4,3,8,14,14,13,9,9,8,1
8,5,14,22,20,22,20,19,19,3
3,6,13,25,25,24,22,19,18,3
1,3,7,11,11,11,10,9,8,1
0,0,2,2,0,2,1,2,2,0
0,3,13,76,78,73,65,59,50,2
2,3,11,115,112,100,81,64,53,0
5,4,12,35,33,31,24,20,18,4
2,4,7,42,42,38,30,25,21,3
2,6,7,16,18,17,13,10,8,3
3,3,8,13,15,14,10,9,9,1
6,8,13,23,22,22,20,18,20,4
2,4,13,24,25,25,21,22,20,3
2,2,8,11,12,11,10,10,8,3
0,0,1,1,2,2,1,1,1,0
2,3,13,76,76,73,64,57,52,1
1,2,14,117,110,99,81,64,54,3
6,4,11,34,32,32,23,20,15,4
1,5,10,41,42,39,29,23,21,3
3,4,8,19,20,17,13,12,10,5
2,1,8,15,15,15,12,9,7,2
5,4,14,22,22,21,20,19,17,3
2,4,14,26,25,24,22,20,18,2
0,4,7,11,12,11,10,9,8,3
1,0,3,1,2,1,1,2,2,0
0,3,13,77,75,71,66,58,51,1
0,3,11,115,111,101,80,65,55,0
5,5,11,33,34,31,22,19,16,4
3,2,9,41,43,39,29,24,20,3
2,7,9,17,19,17,14,9,9,2
3,3,8,13,14,13,11,8,8,2
4,5,13,22,22,21,20,20,18,5
2,5,12,23,23,23,23,21,18,4
3,2,4,11,11,11,9,9,8,2
0,0,1,1,1,1,0,0,1,0
3,4,12,76,76,72,66,58,51,1
0,2,10,118,111,101,81,64,54,0
7,6,9,34,33,31,22,18,16,5
5,4,8,43,41,40,30,24,20,2
3,5,7,18,16,16,14,11,7,4
1,4,7,14,13,14,10,8,7,2
3,7,12,21,22,21,20,18,18,3
3,5,14,23,26,24,21,21,19,4
2,3,5,12,12,12,12,10,9,2
0,0,1,1,1,1,1,1,2,0
0,3,13,75,77,72,65,57,51,0
0,1,11,116,112,100,81,65,53,1
7,6,10,34,33,32,24,18,16,3
3,4,12,40,41,40,31,24,20,0
4,5,7,16,17,16,12,10,10,4
2,3,7,15,15,12,11,9,7,2
6,4,13,21,21,20,20,19,17,3
1,3,14,23,24,23,22,19,19,4
2,3,5,11,11,10,8,9,7,3
0,0,2,3,3,2,1,2,1,0
1,2,14,76,79,74,67,59,52,1
1,2,14,116,113,101,81,64,55,0
7,5,11,35,35,32,22,20,15,4
0,3,10,40,42,38,31,23,21,3
4,3,9,16,18,17,13,10,8,1
2,3,6,14,15,14,10,9,8,0
3,6,12,20,22,21,20,18,17,4
2,4,13,24,25,23,21,22,17,4
3,3,5,11,10,10,11,9,8,0
0,0,2,2,1,2,2,1,0,0
2,4,13,76,76,72,64,57,51,2
2,4,12,117,112,99,80,65,54,1
5,6,10,35,34,31,25,19,18,4
1,3,9,41,44,39,30,23,21,2
5,5,5,19,17,17,12,11,8,2
0,3,6,14,15,12,11,10,8,4
3,4,13,22,22,22,20,18,17,4
2,5,13,24,25,23,21,20,19,3
3,3,6,12,11,10,10,9,8,0
0,0,2,1,2,3,2,2,2,1
0,3,13,77,76,73,65,59,51,3
0,5,10,117,114,100,81,65,55,0
5,6,12,34,33,30,25,19,16,4
3,3,11,41,41,39,29,25,19,2
3,4,7,17,18,16,11,11,8,3
2,4,6,15,14,13,12,9,9,2
5,6,11,21,22,21,20,18,19,3
3,4,14,25,25,23,22,21,18,3
3,2,6,10,10,10,8,10,9,2
0,0,1,1,2,1,1,2,1,0
2,5,12,78,78,73,66,58,52,0
0,2,11,118,112,100,81,65,53,0
6,5,13,34,32,32,23,20,14,4
2,4,9,39,42,38,28,24,21,2
3,4,6,17,18,16,12,11,9,0
2,2,7,15,14,13,11,10,6,1
3,4,13,23,22,22,20,18,17,3
2,4,12,23,23,26,23,21,18,3
1,3,6,11,11,10,9,9,8,2
1,0,2,2,2,1,1,0,0,0
1,2,12,76,77,72,66,59,51,1
2,3,14,117,112,102,81,66,53,2
5,5,11,32,35,33,23,19,16,4
0,1,7,40,42,38,30,24,22,3
3,4,9,19,18,16,12,10,7,0
2,3,8,14,15,13,9,9,7,3
4,4,12,22,22,23,19,19,18,5
2,5,12,23,25,23,20,19,19,3
2,3,6,11,12,10,9,8,8,0
0,0,1,2,1,2,1,3,1,0
0,3,13,76,78,73,65,58,50,2
0,4,12,116,113,102,80,64,53,0
6,5,8,33,34,32,24,19,18,5
2,3,9,41,41,40,29,25,20,1
3,4,10,18,17,16,10,11,7,2
2,4,8,14,14,14,11,9,9,3
3,6,12,21,22,21,20,18,18,4
3,6,12,24,24,24,23,20,20,2
2,2,7,12,12,11,10,10,8,0
0,0,1,2,2,2,0,2,1,0
0,5,13,76,76,74,66,58,52,4
1,2,11,116,112,100,82,65,54,1
6,4,10,35,33,31,24,20,15,3
3,3,11,42,43,39,28,25,19,1
2,6,8,17,17,18,13,9,10,3
2,5,7,13,15,13,12,9,9,3
4,6,12,21,22,21,21,18,18,4
2,2,13,26,24,24,22,21,18,2
1,2,5,11,11,12,10,10,7,2
0,2,1,0,2,2,2,1,2,2
1,4,12,76,77,73,66,58,52,2
0,3,11,116,111,101,81,66,54,0
5,5,13,34,33,31,23,19,14,5
1,4,10,40,42,39,31,25,19,2
4,5,8,17,19,16,13,10,10,2
3,4,6,16,15,14,11,10,8,2
3,4,14,22,22,22,20,21,16,4
3,6,13,24,25,25,21,20,19,4
1,4,6,11,12,11,10,8,10,3
1,0,1,1,1,2,2,1,3,0
4,3,13,77,75,73,65,59,51,2
0,2,13,117,112,101,81,66,53,2
5,7,11,33,34,30,25,18,16,4
2,3,8,41,40,38,30,25,21,2
4,4,8,18,18,16,11,10,8,1
1,3,7,15,13,14,12,9,8,2
3,5,13,22,23,21,20,18,16,3
2,5,12,23,26,23,23,20,19,2
2,2,4,11,11,10,9,10,9,2
0,0,3,2,1,2,1,0,2,0
0,3,14,77,78,73,67,59,53,1
0,3,12,117,114,101,82,65,53,0
7,6,10,35,33,31,23,18,15,3
3,2,8,41,43,39,29,27,20,1
3,4,9,17,17,17,13,9,9,1
1,5,7,14,14,14,10,8,8,2
3,4,13,22,21,22,19,19,17,4
1,3,14,25,24,24,22,21,18,2
3,4,6,10,12,11,10,9,9,3
0,0,2,1,1,1,0,1,1,0
1,3,12,77,78,73,65,59,50,0
0,3,12,116,112,102,83,64,52,2
9,6,11,35,34,30,24,18,17,4
4,3,10,42,43,39,27,25,21,1
3,3,8,18,17,16,11,11,9,2
2,3,8,13,14,13,11,9,6,3
3,5,13,21,22,22,21,18,17,4
2,5,12,24,25,23,22,19,19,4
3,3,6,11,11,11,9,8,9,1
0,0,2,1,2,2,1,3,1,0
0,5,13,77,76,73,65,58,50,1
1,4,13,117,112,99,84,65,54,1
7,5,10,33,34,31,22,20,18,5
3,3,10,41,42,40,29,26,20,2
0,3,7,18,17,16,14,12,7,3
2,3,7,13,15,14,10,8,8,3
3,4,12,21,22,20,21,18,19,3
2,5,13,25,25,24,22,20,20,2
0,2,5,12,10,12,9,9,8,1
0,0,2,0,1,1,3,1,1,0
0,4,13,76,76,71,66,57,50,2
0,3,13,117,113,101,81,64,54,0
6,4,10,35,33,30,23,20,16,4
1,3,11,41,42,37,29,25,20,2
3,5,8,16,18,16,13,9,8,3
3,4,5,15,14,14,11,9,10,1
3,6,13,22,23,20,21,17,18,5
1,5,12,24,25,23,22,20,18,3
1,3,6,11,11,12,9,10,8,2
0,0,1,2,1,1,1,2,1,0
3,2,13,76,77,72,66,59,51,3
1,5,12,117,112,101,82,64,54,1
6,7,9,36,34,31,23,20,16,3
2,3,11,41,42,40,28,28,20,2
4,3,9,17,19,15,13,10,8,3
2,4,6,15,13,14,9,8,7,2
3,7,13,22,23,22,20,18,19,4
1,5,12,25,24,26,22,21,19,2
1,3,5,10,11,11,10,11,9,2
0,0,3,2,3,2,1,2,1,0
0,3,13,76,77,73,66,57,51,1
3,5,10,118,113,102,80,65,56,1
8,5,10,35,33,32,24,20,16,3
1,4,11,43,44,40,30,25,18,1
4,5,8,18,18,17,13,9,9,5
2,3,7,15,15,15,10,10,7,2
3,5,13,22,21,22,19,19,18,2
0,4,12,24,24,24,22,21,19,4
2,2,6,10,12,10,9,10,7,3
0,0,3,0,1,3,1,1,2,0
2,5,14,77,78,74,65,58,51,2
1,3,11,118,112,101,81,66,55,0
7,4,10,34,34,30,25,20,17,3
2,4,10,41,41,40,30,23,19,3
2,6,7,18,16,18,11,9,9,3
2,4,8,14,15,14,9,10,7,2
2,5,13,22,20,21,19,19,16,3
2,4,13,24,25,23,23,21,18,2
1,3,7,10,12,12,9,9,8,4
0,0,1,1,0,2,1,0,2,0
2,4,13,77,76,73,66,58,51,2
0,3,13,117,113,100,82,66,54,1
3,6,10,34,33,31,23,19,15,4
1,4,8,42,42,41,29,25,19,1
5,3,7,17,17,17,11,10,8,2
3,4,8,13,15,13,11,9,6,2
1,4,13,21,22,20,21,20,18,3
3,3,13,24,25,23,22,20,18,3
4,3,6,10,11,12,10,8,9,2
0,0,2,2,2,1,0,1,1,0
0,3,13,77,77,72,64,58,50,1
0,2,12,116,113,101,83,66,55,2
5,7,11,35,33,32,24,20,15,4
1,3,8,42,42,41,29,25,20,0
2,5,9,16,19,16,12,12,8,3
2,5,8,14,15,13,11,9,7,2
4,6,14,22,22,22,20,18,18,3
4,5,12,26,23,25,22,20,19,2
2,2,5,11,12,11,8,11,9,2
2,0,5,2,2,0,1,2,0,0
3,5,13,77,76,74,67,58,52,2
0,3,11,118,112,102,82,66,56,0
7,6,10,36,35,31,23,20,16,3
3,3,10,42,43,39,30,25,20,3
2,6,7,18,17,17,13,9,10,2
1,3,7,15,15,15,11,9,8,1
4,7,13,22,21,21,21,18,17,3
1,5,13,25,25,24,22,20,20,2
1,2,7,12,11,11,8,9,8,2
0,0,2,1,0,1,0,1,0,0
0,5,13,78,76,74,66,58,51,3
2,3,12,118,113,100,83,64,56,1
7,5,11,34,35,32,25,22,16,3
1,3,9,43,43,40,30,27,21,3
3,5,6,18,19,16,12,10,8,3
4,3,7,13,14,15,11,9,7,1
3,5,13,22,20,22,20,19,19,4
2,6,13,25,24,26,21,20,19,2
3,2,6,10,13,10,9,10,7,2
0,0,3,0,1,0,1,2,1,1
0,5,12,77,77,73,66,57,50,0
1,2,12,117,112,102,82,64,54,0
5,5,10,34,34,32,22,20,15,4
1,4,10,42,44,40,30,24,19,2
2,5,8,18,18,17,14,10,9,1
3,4,7,14,15,15,10,9,8,2
4,5,13,22,21,23,21,19,18,3
2,6,12,24,26,23,21,21,20,4
1,2,7,11,12,11,10,9,7,3
0,0,1,2,0,2,2,2,1,0
2,5,11,76,76,73,65,58,52,1
4,2,12,116,112,101,81,66,54,0
5,6,10,35,32,31,24,19,15,4
3,4,8,43,43,40,30,26,20,0
3,7,7,17,18,18,12,10,10,2
2,2,9,14,15,14,12,9,6,3
2,4,13,23,22,20,18,18,17,5
1,4,13,24,25,24,23,20,18,4
1,4,4,13,11,12,11,10,8,2
0,0,2,0,1,2,0,0,2,1
1,2,13,75,77,73,67,59,51,2
0,3,12,116,112,100,82,64,53,1
5,6,9,35,32,32,24,18,17,2
4,4,9,41,43,42,29,25,21,1
4,5,8,18,18,17,12,10,8,2
1,5,7,16,15,13,11,8,7,1
3,6,13,21,21,20,21,18,18,4
4,5,11,25,25,24,22,21,20,1
3,3,6,11,12,12,9,9,7,3
0,0,3,2,2,1,1,2,0,0
3,4,13,77,76,72,68,58,51,1
0,4,11,119,112,101,83,65,55,0
6,7,11,34,34,34,24,20,16,5
5,3,11,42,44,40,29,26,19,2
3,6,7,20,19,16,13,10,9,2
1,4,8,14,13,15,13,10,9,2
3,6,15,22,22,21,20,18,18,2
2,6,13,24,25,25,22,20,18,4
0,3,7,12,12,10,10,11,7,3
0,1,3,3,1,2,0,1,1,0
0,5,12,78,76,73,66,58,51,1
1,3,13,118,113,102,82,67,54,0
7,5,11,35,35,32,23,20,16,5
2,4,9,44,43,40,31,25,21,1
2,4,9,18,18,17,13,10,8,2
1,4,9,15,14,14,9,9,9,2
3,5,12,21,22,23,20,17,17,3
3,4,13,24,24,24,21,22,18,3
1,3,6,11,12,9,10,9,8,1
0,0,0,1,0,1,1,0,2,0
2,4,13,76,78,73,66,58,51,0
3,2,12,117,113,103,82,66,54,2
7,6,9,35,34,32,24,19,17,3
1,4,9,44,42,40,30,24,20,0
3,5,9,17,17,17,11,10,7,2
3,2,8,12,14,14,10,10,6,4
4,5,13,21,22,21,20,19,17,4
2,5,13,25,25,23,22,20,19,2
1,3,5,11,9,11,10,9,8,3
0,0,2,1,1,1,0,1,0,0
2,2,14,76,78,73,66,58,50,1
2,3,10,119,113,101,81,66,54,0
5,7,10,36,34,32,25,18,16,4
3,3,12,42,43,41,30,25,19,3
4,3,8,17,17,16,11,11,7,3
2,3,6,15,16,15,11,10,8,3
5,4,13,21,22,21,19,19,19,4
1,3,12,25,25,24,22,21,19,3
1,3,5,11,10,11,9,9,9,1
0,0,3,0,1,1,0,0,0,0
2,3,12,77,77,74,65,59,50,1
0,2,11,118,114,101,81,66,54,0
5,7,12,35,34,32,24,18,17,3
1,4,11,41,42,41,31,25,21,1
5,3,10,17,18,17,11,11,8,3
2,6,5,15,15,14,10,9,8,3
5,5,11,22,21,21,21,18,18,2
2,6,13,25,24,24,22,20,19,2
5,3,8,10,11,12,9,10,7,2
0,0,0,2,2,0,1,1,1,0
3,4,12,77,77,72,66,58,52,2
1,4,12,119,112,103,82,65,55,0
7,5,12,33,34,33,25,21,15,3
3,4,9,42,43,42,30,26,19,1
3,6,7,19,18,16,13,10,9,1
1,2,7,14,13,14,11,10,8,2
5,6,13,22,21,21,20,18,18,3
2,4,14,23,23,26,23,20,19,4
2,3,5,11,12,11,10,10,7,2
0,0,2,1,2,1,0,1,2,0
0,4,13,77,76,73,67,58,52,1
1,2,14,118,113,102,83,67,53,0
7,7,10,34,34,33,24,20,16,4
1,6,11,43,44,41,31,24,21,2
4,3,8,18,17,15,14,12,9,2
3,3,7,14,14,14,9,11,8,1
7,4,14,21,20,22,20,19,17,4
2,3,14,24,25,25,22,22,18,3
2,3,5,11,13,10,10,10,10,3
0,0,1,2,1,1,2,1,2,0
2,3,13,76,79,73,66,60,51,2
3,1,11,117,114,102,82,67,54,0
5,8,8,35,34,32,25,17,17,3
1,3,9,43,42,40,30,25,20,1
4,3,8,17,18,17,11,10,8,2
3,4,7,12,15,14,11,9,8,3
5,5,13,21,21,22,19,19,16,4
1,6,12,25,25,24,23,20,20,4
3,4,7,12,10,10,10,10,8,2
0,0,2,2,3,1,0,3,0,0
1,4,11,76,79,74,66,60,51,2
0,4,12,118,113,101,84,65,56,0
5,4,11,37,34,31,24,20,16,3
3,4,11,42,44,42,30,25,21,1
2,7,8,17,19,16,12,8,8,4
2,4,6,16,15,13,10,9,9,2
5,5,12,22,22,20,20,18,17,3
3,3,13,25,24,24,21,21,19,4
3,2,8,10,11,12,10,9,7,1
0,0,2,1,2,1,1,0,1,0
0,6,11,78,77,74,67,58,53,3
1,3,11,119,113,102,83,66,55,0
7,6,12,34,34,31,24,20,16,4
1,5,9,41,43,41,31,25,20,1
2,4,7,19,17,17,12,9,8,2
2,3,7,16,14,13,10,9,8,1
7,4,13,22,22,22,20,20,17,3
2,6,12,23,26,24,21,21,19,2
1,5,6,12,12,10,10,8,7,2
0,0,2,3,1,1,2,1,3,1
5,4,14,78,77,74,65,59,51,1
0,1,13,118,113,103,82,67,53,0
4,8,11,35,35,32,26,19,16,5
2,3,10,41,43,41,30,23,21,2
4,3,8,19,17,18,12,12,9,2
1,2,8,14,15,14,11,10,8,2
5,4,13,21,21,22,19,19,17,3
2,5,13,23,25,24,22,20,18,3
2,2,6,11,12,10,10,8,8,2
0,0,2,2,0,2,1,0,2,0
0,4,14,77,77,75,65,59,51,3
0,3,12,117,113,102,85,66,54,0
6,6,10,36,34,32,23,19,15,4
3,1,9,41,42,41,30,25,22,1
2,3,9,16,17,18,12,11,9,2
1,6,9,14,14,13,11,8,8,2
5,7,14,21,23,23,22,19,18,4
6,4,11,24,25,24,23,20,20,3
3,2,6,12,10,10,9,9,9,2
0,0,3,1,1,3,1,2,1,0
0,3,12,77,78,74,67,59,50,1
1,5,13,118,114,102,84,65,54,3
6,6,10,37,33,33,24,20,18,3
5,2,10,42,42,42,29,25,21,1
2,6,9,18,17,17,13,10,7,2
1,3,6,14,15,13,11,9,7,2
5,7,13,22,22,22,22,19,18,4
2,3,12,24,25,24,22,20,20,3
1,3,6,12,11,12,9,9,9,0
0,0,2,2,1,1,2,2,1,1
1,4,12,76,77,73,66,58,51,2
2,3,12,117,112,102,82,66,54,2
6,5,11,36,34,33,24,21,18,4
2,4,12,43,44,41,30,26,21,2
2,4,8,16,17,16,13,10,8,3
4,3,5,15,14,14,10,8,8,3
5,3,13,23,22,20,20,18,18,3
1,3,14,23,26,25,22,22,20,4
1,2,7,10,10,12,10,10,8,3
0,0,3,3,2,1,1,0,0,0
2,6,11,77,77,73,67,58,51,2
2,3,9,118,112,103,81,67,54,1
4,7,11,35,34,32,23,21,17,3
2,4,10,40,44,40,34,26,20,4
4,4,8,17,18,19,12,9,9,3
3,3,7,15,14,15,9,8,8,1
5,5,13,22,22,21,20,20,20,3
2,4,14,23,24,24,23,21,19,3
1,4,5,11,11,10,10,8,7,4
1,0,1,2,1,1,1,1,1,0
1,2,13,76,76,74,66,59,51,0
0,2,14,118,114,101,81,67,54,0
5,8,11,35,36,31,25,21,18,4
2,3,10,42,43,41,30,24,20,2
5,4,9,19,17,17,11,10,8,1
0,3,8,15,15,14,11,10,8,2
6,5,14,22,21,21,20,18,18,4
2,4,14,24,26,24,24,21,19,4
3,1,6,11,12,12,9,9,8,2
0,0,3,1,1,1,1,1,2,0
0,3,13,77,77,73,67,60,51,1
1,5,11,118,115,101,82,67,54,1
8,6,12,36,34,33,24,19,16,3
3,1,10,44,42,41,31,25,21,2
3,4,7,16,19,15,13,10,8,3
2,4,6,15,15,13,12,9,8,2
7,4,13,21,21,22,20,18,18,2
1,5,14,24,25,24,21,21,19,3
1,3,6,10,13,11,10,10,6,2
0,0,1,1,2,2,3,2,2,2
2,5,12,78,80,74,66,59,54,3
1,2,11,118,114,103,81,67,55,0
6,6,11,35,35,31,24,20,16,3
1,5,10,42,43,40,29,25,19,3
1,2,6,18,17,17,11,10,9,2
3,2,8,13,14,13,10,9,8,2
5,4,13,22,21,21,20,19,17,3
3,6,13,23,25,24,22,21,19,2
3,3,6,11,11,11,11,9,8,3
0,0,3,2,1,2,0,1,1,0
0,4,14,78,77,74,66,59,53,2
0,2,11,118,115,101,82,68,55,1
5,7,11,35,35,31,24,19,15,5
2,2,9,43,43,44,31,25,21,1
3,3,8,17,18,16,12,9,9,2
1,4,7,13,15,13,11,9,6,2
6,4,12,21,23,22,20,19,18,5
4,5,13,25,24,25,22,19,19,3
2,4,6,12,10,11,10,8,8,1
0,0,3,1,2,2,0,2,1,0
1,4,14,78,79,73,68,60,51,2
0,3,11,117,113,102,85,66,55,2
7,5,10,35,34,34,25,19,18,3
5,3,12,44,44,41,31,26,21,2
1,4,7,18,17,16,12,11,9,2
1,3,6,14,14,14,11,8,8,3
7,5,13,21,23,21,20,18,18,4
2,4,12,25,25,24,23,20,20,2
1,2,6,10,12,9,9,10,8,3
0,1,2,0,1,1,1,2,1,0
4,4,13,78,77,75,68,60,53,3
1,1,11,119,113,103,82,66,56,1
5,6,11,34,35,32,23,19,15,4
1,3,10,42,43,40,30,27,19,2
3,4,6,18,18,17,13,10,9,2
2,3,8,14,14,14,10,8,7,1
5,4,12,22,21,22,20,18,19,3
1,4,14,24,24,24,21,21,18,3
2,3,5,12,11,10,9,10,8,2
0,0,0,1,0,1,2,1,1,0
1,4,12,79,77,74,68,58,52,2
1,3,11,119,116,105,84,67,56,1
7,6,10,34,35,31,24,19,15,5
1,4,9,42,43,41,31,25,20,3
4,3,7,18,17,18,13,11,8,1
4,4,7,14,15,14,10,8,7,2
5,5,14,22,23,21,20,19,18,3
2,5,14,24,27,24,22,21,19,3
3,3,6,12,10,11,11,10,7,3
1,0,2,2,2,2,2,2,1,0
2,3,14,77,80,74,67,59,53,0
0,2,13,119,115,102,82,66,56,1
3,6,11,35,35,31,24,19,16,4
1,4,10,44,42,43,31,26,21,0
4,4,7,17,18,18,13,10,9,3
4,3,8,15,16,15,11,11,7,3
5,6,13,21,22,20,20,20,18,5
4,6,14,25,25,25,22,20,18,4
3,5,4,12,10,11,9,9,9,0
0,0,2,1,2,2,1,2,1,0
0,3,13,78,79,75,67,60,51,4
0,3,11,119,114,101,82,66,55,1
6,6,9,37,33,33,24,19,17,2
1,5,10,42,44,43,31,25,21,3
3,3,8,17,19,17,11,12,8,2
2,4,6,15,15,14,12,10,8,1
6,4,13,22,21,20,20,19,18,4
2,5,13,25,24,24,24,19,20,2
2,4,7,9,13,11,11,8,7,4
0,0,3,1,2,1,1,3,2,0
1,6,13,79,77,74,67,59,52,1
2,2,11,120,113,102,84,67,55,0
7,5,10,34,34,32,24,20,17,4
3,3,11,43,45,41,30,25,20,3
3,5,7,20,17,17,12,11,8,2
