max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,cover,state,subject,control,type
631,491,562.3888889,563.5,575.2305296,2369,60738,5.151260504,4.741877256,4.90791595,4.905853887,0.007319657,9.500365975,530.0549226,6.029411765,5.533213645,5.745894043,5.743988451,0.011874218,9.829003236,620.5565567,cover,dynamic,3,bot,constant
637,511,586.8055556,590,769.9898754,2181,63375,5.188811189,4.744262295,4.931763991,4.927612286,0.006437214,9.715792586,532.630511,5.992727273,5.496563574,5.724378926,5.728336874,0.011213268,9.64773741,618.232924,cover,dynamic,3,bot,constant
629,479,550.9351852,548.5,1566.397629,2030,59501,5.227419355,4.855949896,5.012277851,5.014666452,0.006365026,8.636697615,541.326008,5.885608856,5.317427386,5.649369465,5.661072675,0.013669652,9.86748335,610.1319022,cover,dynamic,3,bot,constant
655,533,594.6666667,594,653.4953271,2227,64224,5.273204904,4.815602837,5.00310949,5.000046118,0.007351057,10.18165916,540.3358249,5.974662162,5.590604027,5.766484343,5.763878538,0.008410589,7.977888754,622.780309,cover,dynamic,3,bot,constant
255,145,200.9166667,196,995.8528037,1507,21699,5.80952381,5,5.423373962,5.441980287,0.036512282,19.1436304,585.7243879,6.181451613,4.52247191,5.385443437,5.424063029,0.206648328,19.77697302,581.6278912,cover,dynamic,3,bot,notouch
262,140,202.6203704,202.5,981.284441,1462,21883,5.95,5.064516129,5.487921348,5.505997875,0.029438105,21.51523763,592.6955056,6.409090909,4.543046358,5.399146437,5.396853147,0.19465223,22.52609025,583.1078152,cover,dynamic,3,bot,notouch
275,144,204.4444444,207,1132.604361,1549,22080,6.090322581,4.979079498,5.492272732,5.467028986,0.044865845,22.7018136,593.1654551,6.258474576,4.540372671,5.386115345,5.418387331,0.190038674,19.98510915,581.7004573,cover,dynamic,3,bot,notouch
255,158,202.0092593,195.5,717.9905677,1586,21817,5.87,4.92972973,5.454120189,5.440588235,0.036880568,18.98048883,589.0449804,6.124444444,4.520408163,5.266277662,5.157913779,0.154109064,20.50775649,568.7579875,cover,dynamic,3,bot,notouch
370,163,240.4722222,225,2811.130062,2737,25971,5.846560847,4.782142857,5.263710893,5.218579868,0.058757659,19.11442432,568.4807764,6.26618705,4.712195122,5.505712764,5.508364456,0.132733996,20.23470487,594.6169785,cover,dynamic,3,bot,pat
507,167,246.1944444,220,4594.905763,3404,26589,5.916201117,4.626598465,5.170889147,5.143338049,0.056586967,18.75827153,558.4560279,6.542372881,4.855072464,5.587377629,5.573112977,0.145436427,23.78168969,603.4367839,cover,dynamic,3,bot,pat
424,152,255.6666667,235.5,4464.299065,2956,27612,6.038043478,4.689320388,5.218660324,5.174348803,0.08123507,20.59479216,563.615315,6.099125364,4.546511628,5.460298709,5.457251603,0.070091669,22.01548973,589.7122606,cover,dynamic,3,bot,pat
392,169,226.6944444,207.5,2650.943146,2840,24483,5.82320442,4.73030303,5.286254123,5.296298671,0.060804433,22.78502726,570.9154453,6.783163265,4.954314721,5.647953447,5.670157929,0.128928217,23.71341306,609.9789723,cover,dynamic,3,bot,pat
903,216,454.2407407,439.5,19685.58636,5994,49058,5.723502304,4.31016731,5.135409232,5.167670484,0.072353758,15.4593809,554.6241971,7.626556017,5.431578947,6.545846272,6.494570969,0.281915474,22.81026985,706.9513974,cover,dynamic,3,bot,rub
788,219,448.4166667,407.5,26435.23598,5461,48429,5.618556701,4.285204991,4.968735806,4.975128858,0.081764102,17.21962381,536.623467,7.761904762,5.063636364,6.417851501,6.386788736,0.440680783,23.36707499,693.1279621,cover,dynamic,3,bot,rub
726,142,402.0740741,381,17331.54586,4704,43424,5.412844037,4.253694581,4.900658988,4.916636263,0.059927466,16.52197092,529.2711707,7.341935484,4.787755102,6.201784807,6.270321897,0.316718344,26.84791983,669.7927591,cover,dynamic,3,bot,rub
528,192,342.3611111,329.5,5876.718847,4463,36975,5.45862069,4.347003155,4.840561228,4.817877872,0.041519876,17.62337175,522.7806126,7.377828054,4.971786834,6.140723599,6.1900521,0.284666152,26.55771017,663.1981487,cover,dynamic,3,bot,rub
1336,324,737.8333333,689.5,72404.79439,12351,79686,5.101123596,3.490340386,4.347243949,4.377224759,0.166667634,19.31968269,469.5023465,8.038686987,5.240406321,6.518604331,6.353765637,0.576399201,16.32797548,704.0092678,cover,dynamic,3,bot,scratch
1005,353,600.3055556,569,21043.2609,8071,64833,4.995535714,3.730987514,4.386872789,4.39155833,0.081928732,13.42317627,473.7822612,7.936335404,6.065606362,6.91495381,6.859777562,0.166816823,18.04313588,746.8150115,cover,dynamic,3,bot,scratch
996,297,564.3518519,534.5,22825.44514,6962,60950,4.965789474,3.764056225,4.354484795,4.302020079,0.073083432,13.46556229,470.2843578,7.588414634,6.152588556,6.90835715,6.952676382,0.128977012,16.25955759,746.1025722,cover,dynamic,3,bot,scratch
1154,316,595.3796296,535.5,33384.61154,8861,64301,5.306233062,3.824444444,4.563788291,4.569693626,0.090117719,17.82287442,492.8891355,7.789661319,5.397679325,6.730535288,6.629468203,0.422570475,18.81100143,726.8978111,cover,dynamic,3,bot,scratch
512,139,314.212963,352.5,15528.5617,2624,33935,6.023255814,4.45754717,5.089793895,5.015903115,0.119359028,19.60057027,549.6977407,7.012953368,4.507163324,5.689101495,5.573031971,0.335755433,22.00564005,614.4229614,cover,dynamic,3,bot,stroke
557,136,316.3518519,326.5,20286.32364,3560,34166,6.197802198,4.47826087,5.094505551,4.974853462,0.18626165,19.1487971,550.2065995,6.830935252,3.694980695,5.507288338,5.499318653,0.419349833,26.22500557,594.7871405,cover,dynamic,3,bot,stroke
564,153,335.6574074,357.5,15386.02172,2737,36251,5.899371069,4.503480278,5.071060451,5.023720086,0.09810004,16.69501724,547.6745287,7.210909091,4.837988827,5.829267216,5.764974409,0.313352526,19.14769584,629.5608593,cover,dynamic,3,bot,stroke
555,136,343.0277778,376,16235.41044,2797,37047,5.981481481,4.671052632,5.177350791,5.068193804,0.122984912,16.4838504,559.1538854,7.096685083,4.970930233,5.968290581,5.871034696,0.3381165,21.27843626,644.5753827,cover,dynamic,3,bot,stroke
369,216,271.3611111,263,1164.438474,2349,29307,5.537848606,4.413489736,5.038428422,5.014235952,0.050077616,17.38397301,544.1502695,6.585987261,4.395894428,5.57486181,5.606405164,0.177139181,22.77678813,602.0850755,cover,dynamic,3,bot,tickle
434,199,268.1574074,265,1488.358169,2552,28961,5.690082645,4.624352332,5.113794391,5.10391363,0.038415306,18.3737764,552.2897942,6.470404984,4.519083969,5.635153836,5.680644572,0.163193087,18.86753151,608.5966143,cover,dynamic,3,bot,tickle
381,198,282.1296296,278.5,1787.964348,2541,30470,5.574297189,4.585987261,5.060133933,5.073221312,0.044737026,19.84637121,546.4944648,6.517333333,4.559701493,5.532368226,5.553619365,0.254999659,19.84325985,597.4957684,cover,dynamic,3,bot,tickle
362,196,260.8703704,262.5,1368.132572,2461,28174,5.842307692,4.725609756,5.269337189,5.277925373,0.05026689,20.68200979,569.0884164,6.425414365,4.373443983,5.532578128,5.604449237,0.279587246,24.61614586,597.5184378,cover,dynamic,3,bot,tickle
1503,1357,1449.712963,1452.5,782.5803911,1958,156569,5.204884668,4.980980249,5.09910185,5.099327122,0.001711257,4.367543851,550.7029998,6.238774056,6.040567951,6.150087176,6.146176212,0.001474068,4.06674619,664.209415,cover,static,3,bot,constant
1622,1212,1406.101852,1408.5,15173.0643,2387,151859,5.11166786,4.801730921,4.975565776,4.972966691,0.002231758,4.422777591,537.3611038,6.376029963,5.927135678,6.130868223,6.136110156,0.010835289,4.814643947,662.1337681,cover,static,3,bot,constant
