"max","min","mean","median","var","totalvar","auc","Xmax","Xmin","Xmean","Xmedian","Xvar","Xtotalvar","Xauc","Ymax","Ymin","Ymean","Ymedian","Yvar","Ytotalvar","Yauc","cover","state","subject","control","type"
937,818,887.5740741,887,573.985116,2057,95858,5.074370709,4.76180022,4.913726523,4.914093397,0.004178238,6.344521477,530.6824645,6.43722467,6.084782609,6.287348582,6.285699556,0.003608991,5.479186389,679.0336469,"cover","dynamic",4,"bot","constant"
1054,824,937.4537037,924,2590.007182,2354,101245,5.162621359,4.814149947,4.988973797,4.991230079,0.004923049,5.908003564,538.80917,6.410869565,5.960861057,6.161064646,6.140942951,0.013367189,6.459866055,665.3949818,"cover","dynamic",4,"bot","constant"
1058,845,953.6111111,946,2482.538941,2301,102990,5.210169492,4.827689243,5.026464677,5.043680483,0.00759429,5.411591963,542.8581851,6.296839729,5.902247191,6.077605294,6.05634097,0.008564311,5.891997256,656.3813718,"cover","dynamic",4,"bot","constant"
1029,805,918.7222222,901.5,3381.959502,2383,99222,5.089392133,4.815677966,4.966533477,4.96368146,0.004004817,5.078052673,536.3856155,6.403045685,5.981588032,6.209029332,6.211559877,0.009513317,6.479442678,670.5751678,"cover","dynamic",4,"bot","constant"
282,191,233.6111111,236.5,349.2305296,1175,25230,6.031674208,5.028340081,5.444548573,5.438982143,0.031873088,19.5136164,588.0112459,6.2375,5.205,5.785411582,5.786368299,0.046796489,16.44661594,624.8244508,"cover","dynamic",4,"bot","notouch"
273,189,232.9444444,233,319.7352025,1337,25158,5.76119403,5.087301587,5.438063801,5.457468599,0.022727548,16.97928358,587.3108905,6.189655172,5.30212766,5.770489259,5.780712551,0.048068149,16.00482339,623.21284,"cover","dynamic",4,"bot","notouch"
271,194,229.0277778,227,301.915109,1333,24735,5.908296943,4.990430622,5.433555456,5.433177953,0.030068067,17.47371149,586.8239893,6.274418605,5.306976744,5.760282375,5.740166054,0.041706143,18.00992245,622.1104965,"cover","dynamic",4,"bot","notouch"
283,190,229.9351852,230.5,374.7153859,1654,24833,5.771689498,5.140625,5.447764067,5.438456902,0.018469718,14.50916001,588.3585192,6.362068966,5.171945701,5.774535429,5.792499507,0.0490799,15.50875488,623.6498263,"cover","dynamic",4,"bot","notouch"
696,247,321.6481481,303.5,5254.622707,5074,34738,5.4048583,4.558064516,5.024459522,5.026253649,0.027556198,19.0448207,542.6416283,7.242857143,5.389221557,6.242882418,6.262267334,0.107570507,49.15814675,674.2313011,"cover","dynamic",4,"bot","pat"
666,240,316.6111111,301,3721.641745,4576,34194,5.436746988,4.533546326,5.030629901,5.032088456,0.027694275,19.43421127,543.3080293,6.806569343,5.62987013,6.201731776,6.213780919,0.066263219,39.66594767,669.7870318,"cover","dynamic",4,"bot","pat"
600,249,315.75,302,3814.768692,4265,34101,5.460264901,4.565495208,5.040750289,5.063981043,0.028559613,17.85934677,544.4010312,6.875457875,5.564912281,6.182781544,6.191988169,0.072948639,35.87743273,667.7404067,"cover","dynamic",4,"bot","pat"
634,245,314.8425926,305,3470.246019,4194,34003,5.4,4.65248227,5.045802036,5.033875211,0.022780727,18.95324371,544.9466199,6.925423729,5.429429429,6.173216776,6.153560632,0.091546139,35.23982046,666.7074118,"cover","dynamic",4,"bot","pat"
620,223,412.3703704,415,6335.356871,4010,44536,5.589805825,4.679824561,5.179904197,5.174923313,0.027000926,13.67236736,559.4296533,6.906451613,5.162393162,6.207838394,6.247578946,0.120614255,20.65777031,670.4465465,"cover","dynamic",4,"bot","rub"
606,341,450.4814815,444,3153.766009,3775,48652,5.509240246,4.764705882,5.111019688,5.111274031,0.016487294,12.14211238,551.9901263,6.858356941,5.71319797,6.168978647,6.157378741,0.049229192,18.38120665,666.2496939,"cover","dynamic",4,"bot","rub"
