"max","min","mean","median","var","totalvar","auc","Xmax","Xmin","Xmean","Xmedian","Xvar","Xtotalvar","Xauc","Ymax","Ymin","Ymean","Ymedian","Yvar","Ytotalvar","Yauc","cover","state","subject","control","type"
657,497,578.1388889,584.5,1664.606698,1489,62439,4.770609319,4.304635762,4.503324416,4.47165025,0.01419116,6.071473609,486.3590369,6.854452055,6.510638298,6.694305699,6.697658944,0.005177397,7.158712356,722.9850155,"cover","dynamic",11,"man","constant"
701,585,638.9814815,634.5,789.1959155,1409,69010,4.708469055,4.153250774,4.482940261,4.494729789,0.01476407,6.295201512,484.1575482,6.888721805,6.487022901,6.690543732,6.694773565,0.005929018,7.897678541,722.578723,"cover","dynamic",11,"man","constant"
726,610,666.5555556,666,468.3987539,1486,71988,4.737951807,4.26734104,4.490039673,4.503642198,0.016332027,6.514357354,484.9242847,6.907462687,6.598159509,6.749456914,6.745880764,0.004356285,5.732544919,728.9413467,"cover","dynamic",11,"man","constant"
725,618,665.5555556,662,484.9221184,1438,71880,4.663250366,4.253709199,4.459231726,4.4329163,0.009356232,6.712445531,481.5970264,6.900452489,6.49244713,6.73791816,6.742559365,0.005669031,7.462410957,727.6951613,"cover","dynamic",11,"man","constant"
199,130,164.0555556,163,191.9034268,950,17718,6.087719298,5.193548387,5.701045083,5.713571429,0.030307787,19.92437685,615.7128689,5.846153846,5.041176471,5.469992418,5.500102834,0.041424947,14.10846608,590.7591811,"cover","dynamic",11,"man","notouch"
208,142,173.9074074,175,275.467982,1093,18782,6.12849162,5.280487805,5.677075837,5.656167328,0.032223685,15.71055269,613.1241904,5.845679012,5.095477387,5.493909532,5.488977713,0.026067363,17.60096279,593.3422294,"cover","dynamic",11,"man","notouch"
208,135,172.2314815,172,277.6188127,1061,18601,6.015544041,5.226027397,5.6681291,5.6831541,0.030697993,15.98604482,612.1579428,5.855491329,5.220930233,5.561085247,5.578475048,0.02333186,16.82618434,600.5972067,"cover","dynamic",11,"man","notouch"
215,139,177.5092593,181,310.6073901,1178,19171,6.047058824,5.275132275,5.665072638,5.645667989,0.029218968,16.21627461,611.8278449,6.111111111,5.271523179,5.575973803,5.571886709,0.023518647,16.06657426,602.2051708,"cover","dynamic",11,"man","notouch"
414,178,259.6203704,248.5,3115.490048,2314,28039,6.117021277,4.790996785,5.385758869,5.353877943,0.108193565,16.99484612,581.6619578,6.573913043,5.479381443,5.953576368,5.943714624,0.056727527,18.57568501,642.9862478,"cover","dynamic",11,"man","pat"
344,177,247.1944444,241,2095.616044,2017,26697,6.084821429,4.773006135,5.423780544,5.439260193,0.101196384,15.31538472,585.7682988,6.722627737,5.03875969,5.966939636,5.979149576,0.080161459,20.96832217,644.4294807,"cover","dynamic",11,"man","pat"
435,170,233.1203704,217.5,2128.349862,2514,25177,6.025,4.738562092,5.378354959,5.392237336,0.081555935,17.15737088,580.8623356,6.528409091,5.268292683,5.854806745,5.898186528,0.101869144,20.12537583,632.3191285,"cover","dynamic",11,"man","pat"
417,162,226.6388889,211,2704.195483,2801,24477,6.119565217,4.388489209,5.419852596,5.472342254,0.085469181,18.18910422,585.3440804,6.517391304,5.177664975,5.913452584,5.926905271,0.069076466,21.17965248,638.652879,"cover","dynamic",11,"man","pat"
524,190,314.1388889,300.5,4864.288941,4069,33927,5.381818182,4.119298246,4.71808173,4.712819674,0.036194624,15.5351867,509.5528269,7.451990632,5.308196721,6.465993386,6.490829959,0.23674699,24.62287496,698.3272857,"cover","dynamic",11,"man","rub"
376,159,271.0648148,268,2558.098564,3289,29275,5.245098039,4.437788018,4.829212642,4.831332035,0.026353854,14.59000868,521.5549653,7.416988417,5.952662722,6.734846178,6.724414381,0.102133056,22.95368038,727.3633872,"cover","dynamic",11,"man","rub"
440,159,283.9537037,282,3270.792229,3529,30667,5.396475771,4.423976608,4.823900132,4.818072755,0.028585955,13.77905228,520.9812142,7.183431953,5.103703704,6.114026534,6.113268506,0.201886725,24.7011689,660.3148656,"cover","dynamic",11,"man","rub"
